{'trials': 20, 'sleeptime': 0.9, 'target_temp': 56.66666666666667, 'current_temp': 63.436495770000064, 'current_temp_err': 1.4210854715202004e-16}
freq,A,A_std,phi,phi_std
279.0006670401233,6.561091800366634e-07,2.97033195717391e-08,0.06864670793945186,0.40597231890710417
279.093628363547,5.898937751070821e-07,3.7013736699984386e-08,-0.43101139204392397,0.3509774640719257
279.18662066111733,5.186447417723652e-07,3.8573068215969446e-08,-0.40640597839267745,0.3987287631003374
279.2796439431553,4.884500957905924e-07,3.608427907147459e-08,-0.5304398757539067,0.34131779856695943
279.3726982199844,5.155530886886002e-07,3.284814511022218e-08,-0.20319075656779878,0.38873837912485687
279.465783501932,4.78992946614413e-07,3.0261986958593836e-08,-0.12997434797886284,0.3419476031338222
279.55889979932863,4.267826949630246e-07,2.9984605450212216e-08,0.17459319684586633,0.4165433342938778
279.65204712250863,4.3476440904275215e-07,3.4445542984329996e-08,-0.2527398702441388,0.3633619749075356
279.74522548180954,4.3334320928859777e-07,3.0383929110188024e-08,-1.42704817777496,0.4429670042929942
279.8384348875724,4.376908797429457e-07,3.940285128632583e-08,-0.8507112520773769,0.3594592263198208
279.93167535014175,4.119481068683866e-07,3.948022115411228e-08,-0.5559729458410878,0.3579516465684824
280.02494687986547,4.212502647061074e-07,2.402937211522024e-08,-0.27703917128410765,0.417114348318452
280.11824948709494,4.156848739646213e-07,2.1599867542437642e-08,-0.3904858405108148,0.333813344408258
280.211583182185,3.7877007955719984e-07,2.5649782486633787e-08,-0.2434465488541746,0.33268612278216503
280.304947975494,3.9181905902964096e-07,2.8375010996585277e-08,-0.31462053505283155,0.3832112452507417
280.3983438773836,3.947298978845716e-07,2.663485283987478e-08,-1.4225218697039446,0.4642966443004948
280.49177089821904,3.5343528603275256e-07,3.256416633889649e-08,-0.36064074255382844,0.34381659251412183
280.58522904836894,3.538628345234777e-07,4.310225884046553e-08,-0.5285132320509783,0.2860264244210644
280.6787183382051,3.9796078833490666e-07,2.3719412880444213e-08,-0.9288845641985756,0.337960772645131
280.7722387781037,3.770080679505126e-07,3.4903378561553065e-08,-0.5804792811737428,0.3978714599420275
280.8657903784434,2.954162751370138e-07,3.219411777341643e-08,-0.3577122490114828,0.3231007799178518
280.95937314960673,3.731082996226891e-07,3.529532316941275e-08,-0.5508759996329549,0.3740568788127069
281.05298710197957,2.9872355628548e-07,3.2510949632512793e-08,-0.6447365509852362,0.29738382182057155
281.1466322459513,3.618517769686326e-07,3.147482446705854e-08,-0.8396474404651579,0.33277517646237875
281.2403085919148,3.177905411453762e-07,2.1947860896370943e-08,-0.7256408081412167,0.30764431215958477
281.33401615026645,2.860331002900819e-07,2.822681839885959e-08,-0.37462725152137355,0.29465027032339924
281.4277549314059,2.9992677156698003e-07,2.8869474967003257e-08,0.24193587134025005,0.2893334595114537
281.5215249457364,3.5292512294581484e-07,2.129419826347246e-08,-1.8184918583979428,0.41155819047683573
281.6153262036648,2.4257363132022835e-07,2.5404756826348426e-08,-0.16901009880489967,0.3144695056845371
281.7091587156012,2.716042394274348e-07,3.120988395127792e-08,-0.6004751591041527,0.3303878898986864
281.80302249195915,2.603898758254165e-07,2.733780584431035e-08,-0.4970316293381245,0.3366624189730234
281.8969175431559,2.1273925689128122e-07,2.9254921446950994e-08,-1.2328854790802688,0.38175437350444885
281.99084387961193,2.2943185722559584e-07,2.5603733018852756e-08,-0.3048381621870449,0.2730464207795776
282.0848015117511,2.7808636635977097e-07,2.897669136117793e-08,-0.6878860834692693,0.25791025012985774
282.1787904500015,2.3280739365049054e-07,2.650539328293915e-08,-0.21419659931334367,0.28502250654439704
282.27281070479376,2.70713745670954e-07,2.533679923037046e-08,-0.7657818868468962,0.3255150674515721
282.3668622865625,2.2729967782196635e-07,2.857871276145087e-08,-0.43664400518950075,0.24032757487110729
282.46094520574553,2.6579291556929787e-07,2.4600941072621684e-08,-0.4920637320964767,0.31120502234887537
282.5550594727844,2.1969769707976165e-07,2.977660314563204e-08,-0.29086004102504315,0.30242169718782963
282.649205098124,2.160680243378522e-07,2.7101299654017814e-08,-0.014549790230263005,0.28092432510591103
282.7433820922127,2.1410954673991528e-07,2.3218636905326765e-08,0.1508261976235615,0.29404738483169085
282.8375904655024,2.0436024688600144e-07,2.7827045740333748e-08,-0.31707335606993275,0.1907016364140465
282.93183022844846,2.2944217845463658e-07,2.903126482431542e-08,0.028237549036855224,0.25852457242583105
283.02610139150966,2.179257288714117e-07,2.7049377715452107e-08,-0.012759119531040914,0.3646527906307513
283.1204039651484,2.2743024792244677e-07,2.266658590297005e-08,-0.33216542963392887,0.27378795105135384
